airline,orignum,deptime,depdelay,arrdelay,cancelled,distance
20409.00,66.00,619.00,0.00,0.00,0.00,399.00
20409.00,68.00,619.00,0.00,0.00,0.00,632.00
20366.00,84.00,619.00,0.00,0.00,0.00,429.00
20437.00,74.00,619.00,9.00,2.00,0.00,270.00
20437.00,68.00,619.00,0.00,0.00,0.00,432.00
20398.00,74.00,619.00,0.00,8.00,0.00,408.00
20304.00,83.00,619.00,0.00,0.00,0.00,109.00
20366.00,76.00,619.00,0.00,0.00,0.00,296.00
20304.00,83.00,619.00,0.00,0.00,0.00,566.00
19977.00,77.00,619.00,1.00,0.00,0.00,854.00
21171.00,83.00,619.00,0.00,0.00,0.00,308.00
19393.00,76.00,619.00,0.00,5.00,0.00,1235.00
19393.00,68.00,619.00,0.00,4.00,0.00,546.00
19393.00,71.00,619.00,0.00,0.00,0.00,836.00
19393.00,79.00,619.00,0.00,0.00,0.00,671.00
19805.00,66.00,619.00,0.00,0.00,0.00,867.00
19805.00,66.00,619.00,0.00,0.00,0.00,631.00
20409.00,68.00,619.00,0.00,0.00,0.00,632.00
19790.00,77.00,619.00,0.00,0.00,0.00,528.00
20366.00,84.00,619.00,0.00,0.00,0.00,429.00
20437.00,77.00,619.00,0.00,0.00,0.00,907.00
20398.00,74.00,619.00,0.00,0.00,0.00,408.00
20304.00,66.00,619.00,0.00,7.00,0.00,238.00
19977.00,83.00,619.00,0.00,0.00,0.00,1721.00
20355.00,80.00,619.00,0.00,10.00,0.00,951.00
20355.00,66.00,619.00,0.00,0.00,0.00,546.00
19393.00,65.00,619.00,0.00,0.00,0.00,323.00
19393.00,66.00,619.00,0.00,0.00,0.00,925.00
19393.00,72.00,619.00,0.00,0.00,0.00,192.00
19393.00,77.00,619.00,0.00,4.00,0.00,882.00
19393.00,82.00,619.00,0.00,0.00,0.00,919.00
19930.00,83.00,619.00,0.00,0.00,0.00,1050.00
19790.00,71.00,619.00,0.00,0.00,0.00,352.00
19790.00,80.00,619.00,0.00,0.00,0.00,1587.00
20366.00,67.00,619.00,0.00,0.00,0.00,912.00
20398.00,65.00,619.00,0.00,2.00,0.00,677.00
20304.00,69.00,619.00,0.00,0.00,0.00,347.00
19977.00,76.00,619.00,0.00,0.00,0.00,1514.00
20355.00,66.00,619.00,0.00,0.00,0.00,546.00
19393.00,82.00,619.00,0.00,0.00,0.00,277.00
19393.00,83.00,619.00,0.00,0.00,0.00,480.00
19393.00,79.00,619.00,0.00,0.00,0.00,691.00
19393.00,72.00,619.00,4.00,0.00,0.00,239.00
20366.00,82.00,619.00,0.00,0.00,0.00,100.00
20366.00,69.00,619.00,0.00,0.00,0.00,1008.00
19690.00,73.00,619.00,1.00,3.00,0.00,216.00
20398.00,83.00,619.00,0.00,3.00,0.00,364.00
19977.00,79.00,619.00,7.00,7.00,0.00,1012.00
19977.00,72.00,619.00,0.00,0.00,0.00,2398.00
19977.00,83.00,619.00,4.00,0.00,0.00,2425.00
20355.00,83.00,619.00,0.00,0.00,0.00,621.00
19393.00,65.00,619.00,0.00,0.00,0.00,323.00
19393.00,79.00,619.00,0.00,0.00,0.00,691.00
19393.00,79.00,619.00,0.00,0.00,0.00,819.00
19393.00,79.00,619.00,0.00,0.00,0.00,704.00
19393.00,83.00,619.00,0.00,0.00,0.00,417.00
19805.00,66.00,619.00,0.00,0.00,0.00,867.00
19805.00,73.00,619.00,19.00,7.00,0.00,964.00
19805.00,83.00,619.00,0.00,0.00,0.00,1723.00
19805.00,68.00,619.00,0.00,0.00,0.00,1119.00
20437.00,77.00,619.00,0.00,0.00,0.00,907.00
20398.00,71.00,619.00,0.00,0.00,0.00,294.00
20304.00,79.00,619.00,0.00,0.00,0.00,866.00
20304.00,70.00,619.00,4.00,0.00,0.00,1123.00
20355.00,68.00,619.00,0.00,0.00,0.00,1303.00
19393.00,76.00,619.00,0.00,0.00,0.00,1428.00
19805.00,77.00,619.00,0.00,0.00,0.00,1096.00
19805.00,83.00,619.00,0.00,0.00,0.00,1438.00
19930.00,83.00,619.00,0.00,0.00,0.00,933.00
20409.00,66.00,619.00,0.00,0.00,0.00,399.00
20304.00,76.00,619.00,0.00,50.00,0.00,113.00
20304.00,66.00,619.00,0.00,0.00,0.00,347.00
20304.00,70.00,619.00,0.00,1.00,0.00,501.00
20304.00,77.00,619.00,0.00,0.00,0.00,563.00
20304.00,70.00,619.00,0.00,28.00,0.00,209.00
20355.00,77.00,619.00,0.00,0.00,0.00,650.00
19393.00,73.00,619.00,0.00,0.00,0.00,220.00
20366.00,76.00,619.00,0.00,0.00,0.00,423.00
20436.00,73.00,619.00,0.00,0.00,0.00,977.00
20304.00,65.00,619.00,14.00,10.00,0.00,493.00
19977.00,76.00,619.00,0.00,0.00,0.00,2065.00
19977.00,66.00,619.00,0.00,0.00,0.00,1754.00
20355.00,83.00,619.00,0.00,0.00,0.00,621.00
19393.00,73.00,619.00,0.00,0.00,0.00,1590.00
19393.00,73.00,619.00,0.00,0.00,0.00,220.00
19393.00,80.00,619.00,0.00,0.00,0.00,328.00
19393.00,66.00,619.00,4.00,0.00,0.00,369.00
19393.00,76.00,619.00,0.00,0.00,0.00,1069.00
19805.00,77.00,619.00,0.00,14.00,0.00,1005.00
19805.00,77.00,619.00,19.00,14.00,0.00,853.00
19805.00,83.00,619.00,0.00,0.00,0.00,1438.00
19805.00,77.00,619.00,0.00,2.00,0.00,432.00
20437.00,82.00,619.00,1.00,0.00,0.00,481.00
20355.00,80.00,619.00,0.00,1.00,0.00,951.00
19393.00,65.00,619.00,0.00,0.00,0.00,323.00
19393.00,76.00,619.00,0.00,0.00,0.00,1069.00
19393.00,82.00,619.00,0.00,0.00,0.00,277.00
19805.00,77.00,619.00,0.00,0.00,0.00,432.00
20398.00,74.00,619.00,0.00,2.00,0.00,408.00
20398.00,71.00,619.00,0.00,0.00,0.00,134.00
20398.00,77.00,619.00,0.00,0.00,0.00,293.00
20355.00,68.00,619.00,0.00,0.00,0.00,1303.00
20355.00,66.00,619.00,0.00,0.00,0.00,546.00
19393.00,71.00,619.00,0.00,0.00,0.00,836.00
19393.00,68.00,619.00,0.00,8.00,0.00,883.00
19393.00,73.00,619.00,4.00,39.00,0.00,971.00
19393.00,82.00,619.00,0.00,0.00,0.00,919.00
19393.00,83.00,619.00,0.00,0.00,0.00,480.00
20366.00,86.00,620.00,10.00,11.00,0.00,528.00
20366.00,77.00,620.00,0.00,0.00,0.00,371.00
20366.00,83.00,620.00,0.00,0.00,0.00,528.00
20436.00,73.00,620.00,0.00,2.00,0.00,977.00
19690.00,72.00,620.00,0.00,0.00,0.00,100.00
20398.00,88.00,620.00,0.00,0.00,0.00,280.00
20304.00,83.00,620.00,0.00,0.00,0.00,109.00
20304.00,76.00,620.00,15.00,27.00,0.00,374.00
19977.00,83.00,620.00,5.00,0.00,0.00,2425.00
19393.00,66.00,620.00,0.00,2.00,0.00,1999.00
19393.00,68.00,620.00,5.00,0.00,0.00,239.00
19393.00,71.00,620.00,0.00,0.00,0.00,836.00
19393.00,76.00,620.00,0.00,0.00,0.00,255.00
19393.00,77.00,620.00,0.00,0.00,0.00,228.00
19393.00,77.00,620.00,0.00,0.00,0.00,725.00
19393.00,79.00,620.00,5.00,0.00,0.00,1844.00
19393.00,80.00,620.00,0.00,0.00,0.00,1444.00
19393.00,83.00,620.00,0.00,0.00,0.00,697.00
19930.00,80.00,620.00,0.00,0.00,0.00,834.00
20366.00,82.00,620.00,0.00,0.00,0.00,474.00
20304.00,82.00,620.00,0.00,2.00,0.00,116.00
19977.00,76.00,620.00,0.00,0.00,0.00,1416.00
20355.00,66.00,620.00,0.00,0.00,0.00,328.00
20355.00,80.00,620.00,0.00,7.00,0.00,951.00
19393.00,65.00,620.00,0.00,3.00,0.00,580.00
19393.00,80.00,620.00,0.00,0.00,0.00,1444.00
19393.00,80.00,620.00,5.00,2.00,0.00,842.00
19393.00,83.00,620.00,0.00,2.00,0.00,447.00
19393.00,83.00,620.00,0.00,0.00,0.00,1855.00
19805.00,76.00,620.00,0.00,46.00,0.00,733.00
19790.00,88.00,620.00,2.00,3.00,0.00,589.00
19790.00,82.00,620.00,0.00,0.00,0.00,980.00
20366.00,83.00,620.00,0.00,3.00,0.00,528.00
20436.00,84.00,620.00,0.00,0.00,0.00,1028.00
20304.00,66.00,620.00,0.00,0.00,0.00,238.00
20304.00,79.00,620.00,8.00,29.00,0.00,717.00
20398.00,68.00,620.00,0.00,0.00,0.00,247.00
19977.00,82.00,620.00,0.00,0.00,0.00,1068.00
19977.00,76.00,620.00,20.00,0.00,0.00,2227.00
19393.00,65.00,620.00,0.00,0.00,0.00,580.00
19393.00,66.00,620.00,0.00,0.00,0.00,2106.00
19393.00,79.00,620.00,15.00,23.00,0.00,957.00
20355.00,80.00,620.00,0.00,4.00,0.00,951.00
20366.00,72.00,620.00,0.00,0.00,0.00,247.00
20366.00,82.00,620.00,0.00,0.00,0.00,474.00
20436.00,70.00,620.00,0.00,0.00,0.00,483.00
20437.00,68.00,620.00,15.00,6.00,0.00,1199.00
20398.00,71.00,620.00,0.00,0.00,0.00,294.00
20398.00,65.00,620.00,0.00,9.00,0.00,677.00
20304.00,79.00,620.00,0.00,0.00,0.00,866.00
20304.00,72.00,620.00,20.00,3.00,0.00,174.00
20304.00,73.00,620.00,25.00,40.00,0.00,588.00
19977.00,72.00,620.00,0.00,0.00,0.00,2398.00
19977.00,79.00,620.00,0.00,0.00,0.00,867.00
19977.00,66.00,620.00,0.00,0.00,0.00,473.00
19393.00,66.00,620.00,20.00,0.00,0.00,395.00
19393.00,71.00,620.00,0.00,0.00,0.00,836.00
19393.00,65.00,620.00,10.00,0.00,0.00,696.00
19393.00,66.00,620.00,0.00,0.00,0.00,283.00
19393.00,77.00,620.00,0.00,0.00,0.00,228.00
19805.00,66.00,620.00,0.00,0.00,0.00,867.00
19805.00,70.00,620.00,0.00,0.00,0.00,1313.00
19790.00,68.00,620.00,0.00,0.00,0.00,1123.00
20366.00,69.00,620.00,0.00,0.00,0.00,667.00
19690.00,72.00,620.00,0.00,0.00,0.00,100.00
20398.00,77.00,620.00,0.00,0.00,0.00,821.00
20398.00,71.00,620.00,20.00,20.00,0.00,404.00
19977.00,82.00,620.00,0.00,0.00,0.00,1068.00
20355.00,79.00,620.00,0.00,14.00,0.00,325.00
20355.00,80.00,620.00,0.00,0.00,0.00,449.00
19393.00,77.00,620.00,0.00,0.00,0.00,1142.00
19393.00,77.00,620.00,0.00,0.00,0.00,1416.00
19393.00,79.00,620.00,0.00,6.00,0.00,197.00
19393.00,67.00,620.00,0.00,0.00,0.00,895.00
19930.00,83.00,620.00,0.00,3.00,0.00,1050.00
19930.00,83.00,620.00,0.00,2.00,0.00,933.00
20409.00,76.00,620.00,0.00,0.00,0.00,950.00
20366.00,66.00,620.00,0.00,0.00,0.00,748.00
20304.00,67.00,620.00,10.00,32.00,0.00,809.00
20304.00,83.00,620.00,0.00,5.00,0.00,455.00
20304.00,66.00,620.00,0.00,0.00,0.00,238.00
19977.00,80.00,620.00,0.00,0.00,0.00,1956.00
19393.00,68.00,620.00,5.00,0.00,0.00,587.00
19805.00,77.00,620.00,0.00,0.00,0.00,1096.00
19790.00,71.00,620.00,5.00,0.00,0.00,546.00
20366.00,67.00,620.00,9.00,0.00,0.00,296.00
20366.00,83.00,620.00,20.00,41.00,0.00,551.00
20366.00,70.00,620.00,0.00,0.00,0.00,483.00
20398.00,71.00,620.00,0.00,12.00,0.00,773.00
20398.00,68.00,620.00,0.00,0.00,0.00,502.00
20304.00,66.00,620.00,0.00,0.00,0.00,425.00
20304.00,83.00,620.00,20.00,18.00,0.00,391.00
19977.00,76.00,620.00,0.00,0.00,0.00,2065.00
20355.00,74.00,620.00,0.00,0.00,0.00,541.00
20355.00,76.00,620.00,0.00,4.00,0.00,370.00
19393.00,68.00,620.00,0.00,0.00,0.00,406.00
19393.00,66.00,620.00,0.00,9.00,0.00,283.00
19393.00,66.00,620.00,0.00,42.00,0.00,777.00
19393.00,83.00,620.00,0.00,0.00,0.00,697.00
19393.00,66.00,620.00,0.00,0.00,0.00,369.00
20409.00,76.00,620.00,0.00,37.00,0.00,950.00
20366.00,66.00,620.00,0.00,0.00,0.00,748.00
20366.00,73.00,620.00,0.00,0.00,0.00,1034.00
20437.00,77.00,620.00,0.00,0.00,0.00,907.00
20398.00,77.00,620.00,0.00,0.00,0.00,293.00
20366.00,76.00,620.00,0.00,0.00,0.00,296.00
20304.00,84.00,620.00,0.00,0.00,0.00,639.00
20304.00,66.00,620.00,0.00,0.00,0.00,347.00
20304.00,82.00,620.00,0.00,0.00,0.00,116.00
19977.00,83.00,620.00,0.00,0.00,0.00,191.00
19393.00,76.00,620.00,0.00,0.00,0.00,1235.00
19393.00,77.00,620.00,0.00,0.00,0.00,882.00
19393.00,72.00,620.00,0.00,0.00,0.00,192.00
19393.00,79.00,620.00,0.00,0.00,0.00,691.00
19393.00,79.00,620.00,0.00,0.00,0.00,819.00
19393.00,65.00,620.00,0.00,0.00,0.00,323.00
19790.00,82.00,620.00,0.00,0.00,0.00,422.00
20366.00,82.00,620.00,6.00,0.00,0.00,224.00
20436.00,73.00,620.00,0.00,0.00,0.00,977.00
20436.00,84.00,620.00,0.00,4.00,0.00,955.00
20398.00,71.00,620.00,0.00,0.00,0.00,773.00
20304.00,66.00,620.00,0.00,2.00,0.00,238.00
20355.00,80.00,620.00,0.00,0.00,0.00,951.00
20304.00,65.00,620.00,0.00,0.00,0.00,896.00
19393.00,79.00,620.00,0.00,0.00,0.00,691.00
19393.00,80.00,620.00,0.00,0.00,0.00,328.00
19393.00,73.00,620.00,0.00,7.00,0.00,220.00
19805.00,77.00,620.00,0.00,6.00,0.00,1096.00
19805.00,66.00,620.00,0.00,0.00,0.00,631.00
19805.00,68.00,620.00,0.00,0.00,0.00,1119.00
20409.00,72.00,620.00,0.00,0.00,0.00,972.00
19790.00,83.00,620.00,0.00,0.00,0.00,1532.00
19790.00,82.00,620.00,10.00,5.00,0.00,481.00
20437.00,68.00,620.00,0.00,0.00,0.00,432.00
20355.00,66.00,620.00,0.00,0.00,0.00,328.00
19393.00,76.00,620.00,0.00,3.00,0.00,345.00
19393.00,79.00,620.00,0.00,0.00,0.00,704.00
19393.00,80.00,620.00,0.00,0.00,0.00,1751.00
19393.00,82.00,620.00,0.00,0.00,0.00,277.00
19393.00,70.00,620.00,0.00,0.00,0.00,1166.00
19393.00,79.00,620.00,0.00,0.00,0.00,819.00
19805.00,66.00,620.00,0.00,0.00,0.00,631.00
19805.00,80.00,620.00,0.00,0.00,0.00,1303.00
19930.00,83.00,620.00,0.00,0.00,0.00,933.00
20409.00,72.00,620.00,0.00,0.00,0.00,972.00
19790.00,80.00,620.00,0.00,2.00,0.00,1587.00
20366.00,76.00,620.00,0.00,0.00,0.00,423.00
20366.00,70.00,620.00,0.00,0.00,0.00,483.00
20436.00,76.00,620.00,5.00,1.00,0.00,862.00
20436.00,73.00,620.00,0.00,0.00,0.00,977.00
20398.00,68.00,620.00,0.00,0.00,0.00,247.00
20304.00,79.00,620.00,0.00,0.00,0.00,416.00
20304.00,77.00,620.00,0.00,0.00,0.00,563.00
20355.00,83.00,620.00,0.00,0.00,0.00,304.00
20355.00,83.00,620.00,0.00,16.00,0.00,621.00
19393.00,65.00,620.00,0.00,0.00,0.00,323.00
19393.00,70.00,620.00,0.00,0.00,0.00,1166.00
19393.00,83.00,620.00,0.00,0.00,0.00,417.00
19805.00,77.00,620.00,0.00,0.00,0.00,985.00
20409.00,66.00,620.00,0.00,0.00,0.00,399.00
19790.00,83.00,620.00,5.00,0.00,0.00,532.00
19790.00,82.00,620.00,0.00,3.00,0.00,980.00
20366.00,70.00,620.00,0.00,0.00,0.00,954.00
20355.00,80.00,620.00,0.00,0.00,0.00,449.00
19977.00,79.00,620.00,0.00,0.00,0.00,925.00
19393.00,68.00,620.00,0.00,0.00,0.00,562.00
19393.00,77.00,620.00,0.00,0.00,0.00,1524.00
19393.00,69.00,620.00,0.00,0.00,0.00,1411.00
19393.00,80.00,620.00,0.00,0.00,0.00,210.00
19393.00,83.00,620.00,0.00,0.00,0.00,853.00
19393.00,83.00,620.00,0.00,0.00,0.00,647.00
20436.00,84.00,620.00,0.00,0.00,0.00,1028.00
20436.00,73.00,620.00,0.00,9.00,0.00,977.00
20398.00,77.00,620.00,0.00,9.00,0.00,539.00
20304.00,66.00,620.00,0.00,0.00,0.00,425.00
20304.00,82.00,620.00,0.00,0.00,0.00,116.00
19977.00,77.00,620.00,2.00,0.00,0.00,854.00
19790.00,71.00,620.00,0.00,0.00,0.00,352.00
19690.00,79.00,620.00,0.00,0.00,0.00,100.00
20304.00,83.00,620.00,0.00,0.00,0.00,566.00
20304.00,66.00,620.00,0.00,0.00,0.00,238.00
19977.00,70.00,620.00,0.00,0.00,0.00,1182.00
19977.00,73.00,620.00,20.00,13.00,0.00,925.00
19393.00,66.00,620.00,0.00,0.00,0.00,925.00
19393.00,83.00,620.00,0.00,0.00,0.00,480.00
19393.00,79.00,620.00,0.00,0.00,0.00,1844.00
19393.00,79.00,620.00,0.00,0.00,0.00,691.00
19393.00,84.00,620.00,0.00,0.00,0.00,406.00
19805.00,70.00,620.00,0.00,0.00,0.00,1313.00
20409.00,68.00,620.00,0.00,0.00,0.00,1562.00
20366.00,69.00,620.00,5.00,17.00,0.00,350.00
20366.00,76.00,620.00,0.00,0.00,0.00,423.00
20398.00,80.00,620.00,0.00,0.00,0.00,604.00
20398.00,77.00,620.00,0.00,0.00,0.00,293.00
20304.00,66.00,620.00,0.00,0.00,0.00,347.00
19977.00,79.00,620.00,0.00,0.00,0.00,867.00
19977.00,66.00,620.00,0.00,0.00,0.00,473.00
20355.00,80.00,620.00,0.00,11.00,0.00,951.00
19393.00,69.00,620.00,5.00,25.00,0.00,1411.00
19393.00,65.00,620.00,0.00,6.00,0.00,323.00
21171.00,76.00,620.00,0.00,0.00,0.00,236.00
19930.00,83.00,620.00,0.00,10.00,0.00,933.00
20409.00,66.00,620.00,0.00,64.00,0.00,612.00
19790.00,74.00,620.00,5.00,30.00,0.00,760.00
20366.00,72.00,620.00,20.00,32.00,0.00,780.00
20304.00,66.00,620.00,0.00,0.00,0.00,425.00
20355.00,67.00,620.00,10.00,0.00,0.00,544.00
20355.00,79.00,620.00,0.00,0.00,0.00,325.00
19393.00,65.00,620.00,0.00,0.00,0.00,323.00
19393.00,66.00,620.00,0.00,3.00,0.00,925.00
19393.00,68.00,620.00,0.00,0.00,0.00,883.00
19393.00,76.00,620.00,0.00,0.00,0.00,1947.00
19805.00,68.00,620.00,0.00,0.00,0.00,1192.00
19805.00,66.00,620.00,0.00,0.00,0.00,631.00
19805.00,68.00,620.00,0.00,0.00,0.00,1119.00
20409.00,68.00,620.00,0.00,0.00,0.00,632.00
20409.00,72.00,620.00,0.00,0.00,0.00,972.00
19790.00,88.00,620.00,2.00,0.00,0.00,589.00
20366.00,84.00,620.00,0.00,0.00,0.00,429.00
20366.00,76.00,620.00,0.00,0.00,1.00,301.00
20437.00,77.00,620.00,0.00,5.00,0.00,907.00
19690.00,76.00,620.00,0.00,0.00,0.00,102.00
20398.00,68.00,620.00,0.00,8.00,0.00,502.00
20304.00,70.00,620.00,0.00,0.00,0.00,501.00
20304.00,66.00,620.00,0.00,0.00,0.00,238.00
19977.00,83.00,620.00,5.00,7.00,0.00,1723.00
19977.00,79.00,620.00,13.00,7.00,0.00,888.00
19393.00,66.00,620.00,0.00,22.00,0.00,925.00
19393.00,79.00,620.00,0.00,0.00,0.00,691.00
19393.00,79.00,620.00,0.00,0.00,0.00,704.00
19393.00,80.00,620.00,0.00,0.00,0.00,328.00
19393.00,82.00,620.00,0.00,0.00,0.00,277.00
19393.00,68.00,620.00,0.00,0.00,0.00,883.00
19393.00,76.00,620.00,0.00,3.00,0.00,1235.00
19805.00,77.00,620.00,0.00,0.00,0.00,1096.00
19805.00,80.00,620.00,0.00,0.00,0.00,1303.00
20409.00,76.00,620.00,0.00,0.00,0.00,950.00
19790.00,80.00,620.00,0.00,9.00,0.00,1587.00
20366.00,71.00,620.00,0.00,0.00,0.00,376.00
20366.00,84.00,620.00,0.00,0.00,0.00,429.00
20366.00,68.00,620.00,20.00,3.00,0.00,310.00
20366.00,84.00,620.00,0.00,0.00,0.00,639.00
20436.00,70.00,620.00,0.00,0.00,0.00,483.00
20436.00,73.00,620.00,0.00,0.00,0.00,977.00
20398.00,68.00,620.00,0.00,0.00,0.00,147.00
20304.00,69.00,620.00,0.00,0.00,0.00,347.00
19977.00,83.00,620.00,0.00,0.00,0.00,1721.00
20355.00,80.00,620.00,0.00,1.00,0.00,951.00
19393.00,77.00,620.00,50.00,37.00,0.00,349.00
19393.00,80.00,620.00,0.00,3.00,0.00,668.00
20409.00,72.00,620.00,0.00,0.00,0.00,972.00
20409.00,73.00,620.00,0.00,0.00,0.00,2277.00
20366.00,66.00,620.00,0.00,0.00,0.00,253.00
20437.00,68.00,620.00,0.00,6.00,0.00,432.00
20304.00,70.00,620.00,0.00,0.00,0.00,501.00
20304.00,66.00,620.00,0.00,0.00,0.00,238.00
20398.00,73.00,620.00,0.00,0.00,0.00,925.00
19977.00,83.00,620.00,0.00,0.00,0.00,1608.00
20355.00,74.00,620.00,0.00,0.00,0.00,541.00
19393.00,77.00,620.00,0.00,0.00,0.00,1524.00
19393.00,66.00,620.00,0.00,0.00,0.00,281.00
19930.00,83.00,620.00,0.00,0.00,0.00,1050.00
20366.00,77.00,620.00,0.00,0.00,0.00,427.00
20366.00,83.00,620.00,0.00,0.00,0.00,528.00
20436.00,84.00,620.00,0.00,0.00,0.00,1028.00
19977.00,83.00,620.00,0.00,0.00,0.00,2402.00
19977.00,70.00,620.00,0.00,0.00,0.00,1182.00
19977.00,80.00,620.00,5.00,0.00,0.00,956.00
19393.00,66.00,620.00,0.00,0.00,0.00,842.00
19393.00,80.00,620.00,0.00,0.00,0.00,327.00
19393.00,82.00,620.00,0.00,0.00,0.00,919.00
19393.00,83.00,620.00,0.00,0.00,0.00,321.00
19805.00,83.00,620.00,0.00,10.00,0.00,1723.00
20409.00,73.00,620.00,0.00,0.00,0.00,2277.00
20366.00,76.00,620.00,0.00,0.00,0.00,301.00
20366.00,76.00,620.00,0.00,0.00,0.00,423.00
20398.00,77.00,620.00,0.00,0.00,0.00,821.00
20398.00,67.00,620.00,0.00,0.00,0.00,265.00
20304.00,67.00,620.00,10.00,0.00,0.00,809.00
19393.00,74.00,620.00,0.00,0.00,0.00,319.00
19393.00,79.00,620.00,0.00,0.00,0.00,671.00
19805.00,66.00,620.00,0.00,0.00,0.00,631.00
20409.00,66.00,620.00,0.00,0.00,0.00,612.00
20366.00,74.00,620.00,0.00,0.00,0.00,820.00
20366.00,76.00,620.00,0.00,0.00,0.00,423.00
20366.00,70.00,620.00,0.00,0.00,0.00,483.00
20398.00,80.00,620.00,0.00,0.00,0.00,604.00
20304.00,79.00,620.00,0.00,0.00,0.00,866.00
20304.00,76.00,620.00,0.00,6.00,0.00,113.00
20304.00,66.00,620.00,0.00,1.00,0.00,347.00
20304.00,83.00,620.00,0.00,0.00,0.00,599.00
19977.00,76.00,620.00,0.00,0.00,0.00,1416.00
19977.00,83.00,620.00,5.00,0.00,0.00,853.00
19393.00,67.00,620.00,10.00,3.00,0.00,187.00
19393.00,65.00,620.00,0.00,0.00,0.00,323.00
19393.00,76.00,620.00,0.00,0.00,0.00,1947.00
19393.00,79.00,620.00,0.00,0.00,0.00,819.00
19393.00,80.00,620.00,0.00,0.00,0.00,1751.00
19393.00,77.00,620.00,0.00,0.00,0.00,882.00
20409.00,83.00,620.00,0.00,0.00,0.00,588.00
19790.00,71.00,620.00,0.00,0.00,0.00,352.00
20398.00,68.00,620.00,0.00,0.00,0.00,383.00
20304.00,72.00,620.00,0.00,0.00,0.00,402.00
19977.00,83.00,620.00,0.00,0.00,0.00,447.00
19393.00,66.00,620.00,5.00,13.00,0.00,1246.00
19393.00,79.00,620.00,0.00,2.00,0.00,704.00
19805.00,68.00,620.00,0.00,21.00,0.00,624.00
19805.00,68.00,620.00,0.00,0.00,0.00,1119.00
19805.00,80.00,620.00,0.00,0.00,0.00,1303.00
20409.00,66.00,620.00,0.00,0.00,0.00,399.00
20366.00,84.00,620.00,0.00,0.00,0.00,639.00
20436.00,70.00,620.00,0.00,0.00,0.00,483.00
20436.00,84.00,620.00,0.00,0.00,0.00,1028.00
20304.00,66.00,620.00,0.00,0.00,0.00,425.00
20304.00,76.00,620.00,0.00,20.00,0.00,113.00
20304.00,70.00,620.00,1.00,0.00,0.00,866.00
21171.00,83.00,620.00,0.00,0.00,0.00,308.00
19393.00,66.00,620.00,5.00,0.00,0.00,860.00
19393.00,80.00,620.00,0.00,0.00,0.00,328.00
19393.00,82.00,620.00,0.00,0.00,0.00,919.00
19393.00,76.00,620.00,0.00,0.00,0.00,226.00
19393.00,83.00,620.00,5.00,0.00,0.00,397.00
19393.00,76.00,620.00,0.00,0.00,0.00,1235.00
20409.00,68.00,620.00,0.00,0.00,0.00,632.00
20366.00,76.00,620.00,0.00,0.00,0.00,423.00
20366.00,70.00,620.00,0.00,0.00,0.00,483.00
20436.00,67.00,620.00,0.00,9.00,0.00,1069.00
20398.00,71.00,620.00,0.00,4.00,0.00,294.00
20398.00,68.00,620.00,0.00,0.00,0.00,247.00
20304.00,66.00,620.00,0.00,0.00,0.00,425.00
20304.00,66.00,620.00,0.00,0.00,0.00,347.00
19977.00,83.00,620.00,0.00,0.00,0.00,1721.00
19977.00,66.00,620.00,5.00,0.00,0.00,622.00
19393.00,82.00,620.00,0.00,0.00,0.00,277.00
19393.00,82.00,620.00,0.00,0.00,0.00,919.00
19393.00,68.00,620.00,5.00,0.00,0.00,239.00
19393.00,68.00,620.00,0.00,0.00,0.00,883.00
19805.00,77.00,620.00,0.00,9.00,0.00,1096.00
20409.00,66.00,620.00,0.00,1.00,0.00,612.00
20366.00,65.00,620.00,0.00,0.00,0.00,714.00
20437.00,68.00,620.00,0.00,0.00,0.00,432.00
20398.00,80.00,620.00,0.00,0.00,0.00,604.00
20304.00,83.00,620.00,0.00,0.00,0.00,109.00
20304.00,68.00,620.00,30.00,19.00,0.00,481.00
19977.00,79.00,620.00,0.00,0.00,0.00,472.00
20304.00,65.00,620.00,0.00,0.00,0.00,896.00
20355.00,77.00,620.00,5.00,0.00,0.00,861.00
19393.00,77.00,620.00,0.00,0.00,0.00,990.00
19805.00,66.00,620.00,0.00,0.00,0.00,631.00
20409.00,72.00,620.00,0.00,0.00,0.00,972.00
19790.00,66.00,620.00,0.00,0.00,0.00,748.00
20366.00,66.00,620.00,0.00,0.00,0.00,748.00
20437.00,68.00,620.00,0.00,0.00,0.00,432.00
20304.00,72.00,620.00,0.00,9.00,0.00,402.00
19977.00,69.00,620.00,0.00,0.00,0.00,2565.00
19393.00,66.00,620.00,0.00,0.00,0.00,842.00
19393.00,82.00,620.00,0.00,0.00,0.00,277.00
19805.00,77.00,620.00,0.00,13.00,0.00,1096.00
19805.00,68.00,620.00,0.00,0.00,0.00,1119.00
20409.00,68.00,620.00,0.00,0.00,0.00,632.00
19790.00,82.00,620.00,0.00,0.00,0.00,422.00
20366.00,65.00,620.00,0.00,0.00,0.00,731.00
20436.00,67.00,620.00,0.00,3.00,0.00,1069.00
20398.00,71.00,620.00,0.00,0.00,0.00,773.00
20398.00,67.00,620.00,0.00,4.00,0.00,265.00
20366.00,67.00,620.00,16.00,18.00,0.00,871.00
20398.00,83.00,620.00,0.00,3.00,0.00,436.00
20304.00,73.00,620.00,0.00,0.00,0.00,420.00
20304.00,79.00,620.00,0.00,0.00,0.00,866.00
20355.00,76.00,620.00,0.00,5.00,0.00,370.00
