id,tsunami,year,eq,region,deaths
4175.00,0.00,1958.00,6.80,160.00,7.00
6830.00,0.00,2005.00,6.80,10.00,6.00
10195.00,0.00,2016.00,6.80,60.00,4.00
4850.00,0.00,1979.00,6.80,100.00,4.00
4076.00,0.00,1955.00,6.80,140.00,4.00
3880.00,0.00,1948.00,6.80,160.00,4.00
5194.00,0.00,1989.00,6.80,150.00,3.00
5596.00,0.00,2001.00,6.80,30.00,2.00
5393.00,1.00,1994.00,6.80,170.00,1.00
8164.00,0.00,2008.00,6.80,30.00,1.00
5595.00,0.00,2001.00,6.80,150.00,1.00
5520.00,0.00,1999.00,6.80,160.00,1.00
5246.00,0.00,1990.00,6.80,40.00,1.00
5265.00,0.00,1990.00,6.80,170.00,1.00
4264.00,0.00,1962.00,6.80,30.00,1.00
4273.00,0.00,1962.00,6.80,130.00,1.00
1047.00,0.00,1667.00,6.90,40.00,80000.00
1455.00,1.00,1783.00,6.90,130.00,30000.00
4600.00,0.00,1972.00,6.90,140.00,30000.00
5399.00,1.00,1995.00,6.90,30.00,5502.00
4903.00,0.00,1980.00,6.90,130.00,4689.00
8972.00,0.00,2010.00,6.90,30.00,2220.00
1378.00,1.00,1766.00,6.90,30.00,1700.00
4999.00,0.00,1983.00,6.90,140.00,1342.00
5317.00,0.00,1992.00,6.90,140.00,653.00
10351.00,1.00,2018.00,6.90,60.00,560.00
3863.00,0.00,1947.00,6.90,140.00,500.00
3233.00,0.00,1923.00,6.90,140.00,290.00
5379.00,0.00,1994.00,6.90,170.00,207.00
4765.00,0.00,1977.00,6.90,140.00,167.00
3502.00,1.00,1932.00,6.90,130.00,161.00
4830.00,1.00,1979.00,6.90,130.00,131.00
5233.00,0.00,1990.00,6.90,30.00,126.00
9842.00,0.00,2011.00,6.90,60.00,111.00
2613.00,0.00,1902.00,6.90,40.00,86.00
5213.00,1.00,1989.00,6.90,150.00,62.00
5366.00,0.00,1993.00,6.90,170.00,60.00
2354.00,0.00,1885.00,6.90,40.00,54.00
3385.00,1.00,1929.00,6.90,90.00,50.00
2886.00,1.00,1909.00,6.90,30.00,41.00
3244.00,0.00,1924.00,6.90,160.00,40.00
1609.00,0.00,1812.00,6.90,150.00,40.00
4201.00,0.00,1959.00,6.90,150.00,25.00
2397.00,0.00,1889.00,6.90,130.00,25.00
4254.00,0.00,1961.00,6.90,160.00,23.00
4827.00,0.00,1979.00,6.90,160.00,18.00
7907.00,0.00,2008.00,6.90,30.00,13.00
1520.00,1.00,1793.00,6.90,30.00,12.00
10355.00,0.00,2018.00,6.90,60.00,10.00
1654.00,1.00,1820.00,6.90,130.00,8.00
5054.00,0.00,1985.00,6.90,160.00,6.00
10253.00,0.00,2017.00,6.90,100.00,5.00
5138.00,0.00,1987.00,6.90,160.00,5.00
3894.00,1.00,1948.00,6.90,150.00,4.00
4603.00,0.00,1972.00,6.90,30.00,4.00
3864.00,1.00,1947.00,6.90,130.00,3.00
10096.00,0.00,2014.00,6.90,130.00,3.00
10102.00,0.00,2014.00,6.90,150.00,3.00
6447.00,1.00,1975.00,6.90,160.00,2.00
10363.00,0.00,2016.00,6.90,60.00,2.00
5107.00,0.00,1986.00,6.90,110.00,2.00
10181.00,0.00,2016.00,6.90,160.00,1.00
9886.00,0.00,2011.00,6.90,160.00,1.00
8732.00,1.00,2010.00,7.00,90.00,316000.00
131.00,0.00,525.00,7.00,140.00,250000.00
2846.00,1.00,1908.00,7.00,130.00,78000.00
1115.00,1.00,1688.00,7.00,140.00,16000.00
897.00,0.00,1622.00,7.00,30.00,12000.00
1620.00,1.00,1815.00,7.00,60.00,10253.00
934.00,1.00,1638.00,7.00,130.00,9581.00
1991.00,1.00,1855.00,7.00,30.00,6757.00
905.00,0.00,1626.00,7.00,30.00,5200.00
3261.00,0.00,1925.00,7.00,30.00,5000.00
3016.00,0.00,1914.00,7.00,140.00,4000.00
5307.00,0.00,1991.00,7.00,60.00,2000.00
1095.00,0.00,1683.00,7.00,30.00,1001.00
1345.00,0.00,1757.00,7.00,160.00,1000.00
2993.00,0.00,1913.00,7.00,30.00,942.00
2456.00,1.00,1894.00,7.00,30.00,726.00
2114.00,1.00,1867.00,7.00,130.00,500.00
658.00,0.00,1501.00,7.00,30.00,400.00
3596.00,0.00,1937.00,7.00,30.00,390.00
5286.00,0.00,1991.00,7.00,40.00,270.00
1706.00,1.00,1827.00,7.00,160.00,250.00
3568.00,0.00,1936.00,7.00,160.00,250.00
7995.00,0.00,1915.00,7.00,40.00,170.00
4362.00,0.00,1966.00,7.00,10.00,140.00
1865.00,1.00,1845.00,7.00,170.00,118.00
4308.00,0.00,1964.00,7.00,30.00,107.00
200.00,0.00,814.00,7.00,30.00,101.00
169.00,0.00,734.00,7.00,30.00,101.00
2172.00,1.00,1870.00,7.00,130.00,100.00
682.00,0.00,1515.00,7.00,30.00,100.00
5467.00,1.00,1997.00,7.00,90.00,81.00
8386.00,0.00,2009.00,7.00,170.00,81.00
1766.00,0.00,1834.00,7.00,160.00,80.00
4213.00,0.00,1960.00,7.00,160.00,63.00
7506.00,1.00,1791.00,7.00,130.00,50.00
10177.00,0.00,2016.00,7.00,30.00,50.00
4101.00,0.00,1956.00,7.00,60.00,38.00
5758.00,0.00,2004.00,7.00,170.00,37.00
6126.00,1.00,1857.00,7.00,170.00,36.00
4046.00,0.00,1954.00,7.00,130.00,31.00
3639.00,1.00,1939.00,7.00,30.00,27.00
4044.00,0.00,1954.00,7.00,130.00,25.00
1590.00,0.00,1811.00,7.00,30.00,21.00
5523.00,0.00,1999.00,7.00,150.00,20.00
4329.00,0.00,1964.00,7.00,140.00,19.00
9292.00,0.00,2010.00,7.00,170.00,17.00
4197.00,0.00,1959.00,7.00,30.00,16.00
3475.00,0.00,1931.00,7.00,30.00,16.00
4445.00,0.00,1968.00,7.00,160.00,15.00
5585.00,0.00,2000.00,7.00,40.00,11.00
5375.00,1.00,1994.00,7.00,170.00,9.00
4943.00,0.00,1982.00,7.00,150.00,9.00
3898.00,1.00,1949.00,7.00,150.00,8.00
5338.00,0.00,1992.00,7.00,10.00,8.00
4265.00,1.00,1962.00,7.00,150.00,4.00
3962.00,1.00,1950.00,7.00,160.00,4.00
7225.00,0.00,2006.00,7.00,10.00,4.00
4290.00,0.00,1963.00,7.00,140.00,4.00
7413.00,1.00,2006.00,7.00,30.00,2.00
4486.00,1.00,1969.00,7.00,15.00,2.00
5420.00,0.00,1995.00,7.00,160.00,2.00
4824.00,0.00,1978.00,7.00,30.00,2.00
4416.00,0.00,1967.00,7.00,30.00,2.00
4114.00,0.00,1957.00,7.00,130.00,2.00
2608.00,0.00,1902.00,7.00,150.00,2.00
4303.00,1.00,1963.00,7.00,160.00,1.00
10149.00,0.00,2015.00,7.00,170.00,1.00
5696.00,0.00,2003.00,7.00,170.00,1.00
494.00,1.00,1293.00,7.10,30.00,23024.00
4658.00,0.00,1974.00,7.10,30.00,20000.00
4729.00,0.00,1976.00,7.10,170.00,6000.00
138.00,1.00,551.00,7.10,130.00,5000.00
134.00,0.00,528.00,7.10,140.00,4870.00
4923.00,0.00,1981.00,7.10,140.00,3000.00
3797.00,1.00,1945.00,7.10,30.00,2306.00
5412.00,1.00,1995.00,7.10,50.00,1989.00
4150.00,0.00,1957.00,7.10,140.00,1200.00
9845.00,0.00,2011.00,7.10,140.00,604.00
2732.00,1.00,1905.00,7.10,130.00,557.00
4130.00,0.00,1957.00,7.10,140.00,500.00
10267.00,0.00,2017.00,7.10,150.00,369.00
3693.00,0.00,1941.00,7.10,30.00,319.00
3431.00,0.00,1930.00,7.10,30.00,259.00
10048.00,0.00,2013.00,7.10,170.00,222.00
925.00,1.00,1633.00,7.10,30.00,150.00
4746.00,0.00,1976.00,7.10,170.00,133.00
5394.00,1.00,1994.00,7.10,170.00,81.00
5449.00,0.00,1997.00,7.10,60.00,60.00
5817.00,0.00,2004.00,7.10,170.00,32.00
5237.00,0.00,1990.00,7.10,15.00,31.00
2994.00,1.00,1914.00,7.10,30.00,29.00
4125.00,0.00,1957.00,7.10,140.00,18.00
5475.00,0.00,1997.00,7.10,160.00,8.00
4349.00,0.00,1965.00,7.10,130.00,6.00
5627.00,1.00,2002.00,7.10,30.00,5.00
5245.00,0.00,1990.00,7.10,170.00,4.00
9804.00,1.00,2011.00,7.10,30.00,3.00
4515.00,0.00,1970.00,7.10,170.00,3.00
4440.00,0.00,1968.00,7.10,170.00,3.00
10298.00,0.00,2018.00,7.10,160.00,2.00
10310.00,0.00,2014.00,7.10,170.00,1.00
5068.00,0.00,1985.00,7.10,170.00,1.00
4586.00,0.00,1971.00,7.10,170.00,1.00
4544.00,0.00,1970.00,7.10,160.00,1.00
3875.00,0.00,1948.00,7.10,160.00,1.00
4276.00,0.00,1962.00,7.20,140.00,12225.00
1042.00,1.00,1667.00,7.20,130.00,5000.00
5130.00,0.00,1987.00,7.20,160.00,5000.00
5461.00,0.00,1997.00,7.20,140.00,1728.00
5543.00,0.00,1999.00,7.20,140.00,894.00
929.00,1.00,1636.00,7.20,130.00,520.00
4029.00,1.00,1953.00,7.20,130.00,476.00
2889.00,0.00,1909.00,7.20,60.00,231.00
2402.00,1.00,1890.00,7.20,140.00,171.00
4287.00,0.00,1963.00,7.20,140.00,100.00
2999.00,0.00,1914.00,7.20,30.00,94.00
5164.00,1.00,1988.00,7.20,60.00,38.00
5018.00,0.00,1983.00,7.20,40.00,26.00
4428.00,1.00,1968.00,7.20,130.00,20.00
10303.00,0.00,2018.00,7.20,150.00,13.00
5426.00,1.00,1995.00,7.20,15.00,12.00
4112.00,0.00,1957.00,7.20,30.00,11.00
3581.00,0.00,1936.00,7.20,30.00,10.00
3662.00,0.00,1940.00,7.20,150.00,9.00
4901.00,0.00,1980.00,7.20,150.00,5.00
9778.00,1.00,1901.00,7.20,110.00,4.00
4266.00,1.00,1962.00,7.20,150.00,3.00
9763.00,0.00,2011.00,7.20,60.00,3.00
5502.00,0.00,1998.00,7.20,160.00,3.00
8018.00,0.00,1944.00,7.20,40.00,3.00
10168.00,0.00,2015.00,7.20,40.00,2.00
8932.00,0.00,2010.00,7.20,150.00,2.00
4777.00,1.00,1977.00,7.20,170.00,1.00
9920.00,0.00,2012.00,7.20,160.00,1.00
5444.00,0.00,1997.00,7.20,150.00,1.00
5438.00,0.00,1996.00,7.20,170.00,1.00
5362.00,0.00,1993.00,7.20,100.00,1.00
3600.00,0.00,1937.00,7.20,170.00,1.00
3891.00,0.00,1948.00,7.30,40.00,110000.00
327.00,0.00,1038.00,7.30,30.00,32300.00
2331.00,0.00,1883.00,7.30,140.00,15000.00
4456.00,0.00,1968.00,7.30,140.00,10488.00
2298.00,1.00,1881.00,7.30,130.00,7866.00
3884.00,0.00,1948.00,7.30,30.00,5131.00
4752.00,0.00,1976.00,7.30,140.00,5000.00
3218.00,0.00,1923.00,7.30,30.00,4800.00
3306.00,1.00,1927.00,7.30,30.00,3022.00
2166.00,0.00,1870.00,7.30,30.00,2300.00
3110.00,1.00,1918.00,7.30,30.00,2000.00
2198.00,0.00,1872.00,7.30,140.00,1800.00
2224.00,0.00,1875.00,7.30,140.00,1300.00
738.00,0.00,1561.00,7.30,30.00,1001.00
3725.00,0.00,1942.00,7.30,140.00,1000.00
3673.00,0.00,1940.00,7.30,110.00,1000.00
844.00,0.00,1609.00,7.30,30.00,840.00
3878.00,0.00,1948.00,7.30,30.00,800.00
3839.00,0.00,1946.00,7.30,160.00,800.00
5176.00,0.00,1988.00,7.30,30.00,738.00
10275.00,0.00,2017.00,7.30,140.00,630.00
3409.00,1.00,1930.00,7.30,60.00,500.00
1566.00,1.00,1804.00,7.30,30.00,450.00
4345.00,0.00,1965.00,7.30,160.00,400.00
1028.00,0.00,1664.00,7.30,160.00,400.00
4448.00,1.00,1968.00,7.30,170.00,270.00
3866.00,0.00,1947.00,7.30,160.00,233.00
10141.00,0.00,2015.00,7.30,60.00,117.00
7997.00,0.00,1924.00,7.30,40.00,100.00
3380.00,1.00,1928.00,7.30,170.00,93.00
4403.00,0.00,1967.00,7.30,140.00,86.00
3982.00,1.00,1951.00,7.30,30.00,68.00
3901.00,1.00,1949.00,7.30,160.00,57.00
9942.00,1.00,2012.00,7.30,100.00,48.00
3435.00,0.00,1930.00,7.30,60.00,36.00
3367.00,0.00,1928.00,7.30,160.00,29.00
4157.00,0.00,1958.00,7.30,160.00,28.00
8023.00,0.00,1949.00,7.30,40.00,21.00
1931.00,0.00,1852.00,7.30,140.00,17.00
4526.00,1.00,1970.00,7.30,170.00,15.00
4550.00,1.00,1970.00,7.30,170.00,15.00
4283.00,1.00,1963.00,7.30,30.00,15.00
4663.00,0.00,1974.00,7.30,160.00,11.00
4248.00,0.00,1961.00,7.30,30.00,10.00
4932.00,1.00,1981.00,7.30,150.00,9.00
3582.00,1.00,1936.00,7.30,60.00,9.00
2861.00,0.00,1909.00,7.30,30.00,9.00
8297.00,1.00,2009.00,7.30,90.00,7.00
8191.00,1.00,2008.00,7.30,170.00,6.00
4972.00,0.00,1983.00,7.30,100.00,6.00
3095.00,0.00,1917.00,7.30,160.00,6.00
10357.00,1.00,2018.00,7.30,90.00,5.00
4991.00,1.00,1983.00,7.30,160.00,5.00
5548.00,0.00,1999.00,7.30,170.00,5.00
7993.00,0.00,1909.00,7.30,30.00,4.00
5725.00,0.00,2003.00,7.30,40.00,3.00
5662.00,0.00,2002.00,7.30,170.00,3.00
707.00,0.00,1536.00,7.30,30.00,3.00
4238.00,1.00,1961.00,7.30,30.00,2.00
5677.00,0.00,1983.00,7.30,150.00,2.00
2916.00,0.00,1910.00,7.30,10.00,2.00
10193.00,1.00,2014.00,7.30,100.00,1.00
5129.00,1.00,1987.00,7.30,160.00,1.00
6107.00,1.00,1936.00,7.30,160.00,1.00
4764.00,0.00,1977.00,7.30,170.00,1.00
4755.00,0.00,1976.00,7.30,160.00,1.00
2821.00,0.00,1907.00,7.40,40.00,12000.00
1887.00,0.00,1847.00,7.40,30.00,12000.00
3390.00,0.00,1929.00,7.40,140.00,3800.00
3905.00,0.00,1949.00,7.40,40.00,3500.00
3774.00,0.00,1944.00,7.40,140.00,2381.00
3755.00,0.00,1943.00,7.40,30.00,1400.00
4523.00,0.00,1970.00,7.40,140.00,1086.00
2193.00,1.00,1872.00,7.40,30.00,804.00
4681.00,0.00,1975.00,7.40,30.00,300.00
5624.00,0.00,2002.00,7.40,40.00,166.00
7868.00,0.00,1911.00,7.40,40.00,90.00
4326.00,0.00,1964.00,7.40,150.00,78.00
4784.00,0.00,1977.00,7.40,160.00,70.00
4476.00,1.00,1969.00,7.40,170.00,64.00
1765.00,1.00,1833.00,7.40,30.00,35.00
5342.00,0.00,1992.00,7.40,160.00,11.00
4034.00,1.00,1953.00,7.40,160.00,6.00
3487.00,0.00,1932.00,7.40,170.00,6.00
6345.00,1.00,1941.00,7.40,170.00,4.00
5418.00,1.00,1995.00,7.40,150.00,3.00
7870.00,0.00,2008.00,7.40,170.00,3.00
4033.00,0.00,1953.00,7.40,160.00,3.00
9876.00,1.00,2012.00,7.40,150.00,2.00
7675.00,1.00,2007.00,7.40,90.00,1.00
4032.00,1.00,1953.00,7.40,30.00,1.00
1084.00,0.00,1678.00,7.40,30.00,1.00
64.00,1.00,115.00,7.50,140.00,260000.00
4735.00,0.00,1976.00,7.50,30.00,242769.00
1210.00,0.00,1718.00,7.50,30.00,73000.00
3550.00,1.00,1935.00,7.50,60.00,60000.00
637.00,0.00,1482.00,7.50,140.00,30000.00
3025.00,0.00,1915.00,7.50,130.00,29978.00
4711.00,1.00,1976.00,7.50,90.00,23000.00
1905.00,0.00,1850.00,7.50,30.00,20650.00
3522.00,0.00,1933.00,7.50,30.00,9300.00
1740.00,0.00,1830.00,7.50,30.00,7477.00
125.00,0.00,512.00,7.50,30.00,5130.00
986.00,0.00,1653.00,7.50,140.00,2500.00
10369.00,1.00,2018.00,7.50,0.00,2256.00
1180.00,0.00,1709.00,7.50,30.00,2032.00
2618.00,1.00,1902.00,7.50,100.00,2000.00
835.00,0.00,1605.00,7.50,30.00,2000.00
4760.00,0.00,1977.00,7.50,110.00,1641.00
3412.00,0.00,1930.00,7.50,140.00,1360.00
8409.00,1.00,2009.00,7.50,60.00,1117.00
4014.00,0.00,1953.00,7.50,140.00,1070.00
2233.00,0.00,1875.00,7.50,160.00,1001.00
2357.00,1.00,1886.00,7.50,130.00,600.00
1488.00,0.00,1786.00,7.50,30.00,435.00
3837.00,0.00,1946.00,7.50,40.00,400.00
10159.00,0.00,2015.00,7.50,40.00,399.00
10307.00,0.00,2018.00,7.50,170.00,145.00
2173.00,0.00,1870.00,7.50,130.00,100.00
5332.00,0.00,1992.00,7.50,40.00,75.00
5072.00,0.00,1985.00,7.50,40.00,71.00
4622.00,1.00,1973.00,7.50,150.00,56.00
4070.00,0.00,1955.00,7.50,30.00,39.00
5537.00,0.00,1999.00,7.50,150.00,35.00
5810.00,1.00,2004.00,7.50,170.00,34.00
5673.00,1.00,2003.00,7.50,150.00,29.00
4322.00,1.00,1964.00,7.50,30.00,26.00
2453.00,0.00,1894.00,7.50,30.00,24.00
1622.00,0.00,1816.00,7.50,100.00,23.00
2283.00,1.00,1880.00,7.50,170.00,20.00
4451.00,0.00,1968.00,7.50,150.00,18.00
3396.00,1.00,1929.00,7.50,170.00,17.00
2052.00,1.00,1861.00,7.50,130.00,17.00
4860.00,0.00,1979.00,7.50,140.00,17.00
3985.00,0.00,1951.00,7.50,30.00,17.00
5625.00,1.00,2002.00,7.50,170.00,15.00
4632.00,1.00,1973.00,7.50,170.00,15.00
3737.00,0.00,1943.00,7.50,150.00,11.00
5545.00,1.00,1999.00,7.50,170.00,5.00
6776.00,0.00,2005.00,7.50,160.00,5.00
7456.00,0.00,2007.00,7.50,170.00,4.00
3603.00,0.00,1937.00,7.50,150.00,4.00
1933.00,1.00,1852.00,7.50,170.00,3.00
5220.00,0.00,1989.00,7.50,170.00,2.00
5062.00,0.00,1985.00,7.50,160.00,2.00
4188.00,0.00,1959.00,7.50,30.00,2.00
4590.00,1.00,1972.00,7.50,30.00,1.00
4432.00,1.00,1968.00,7.50,30.00,1.00
6630.00,1.00,1967.00,7.50,160.00,1.00
3598.00,1.00,1937.00,7.50,170.00,1.00
3480.00,1.00,1931.00,7.50,30.00,1.00
1610.00,1.00,1812.00,7.50,150.00,1.00
4930.00,0.00,1981.00,7.50,160.00,1.00
4195.00,0.00,1959.00,7.50,160.00,1.00
3012.00,0.00,1914.00,7.50,40.00,1.00
2381.00,0.00,1888.00,7.50,90.00,1.00
6778.00,0.00,2005.00,7.60,60.00,76213.00
335.00,0.00,1042.00,7.60,140.00,50000.00
3315.00,0.00,1927.00,7.60,30.00,40912.00
440.00,1.00,1202.00,7.60,140.00,30000.00
524.00,0.00,1336.00,7.60,140.00,20000.00
5527.00,1.00,1999.00,7.60,140.00,17118.00
3764.00,0.00,1943.00,7.60,140.00,4020.00
4066.00,0.00,1955.00,7.60,170.00,400.00
3378.00,1.00,1928.00,7.60,160.00,279.00
3507.00,0.00,1932.00,7.60,30.00,275.00
4160.00,1.00,1958.00,7.60,160.00,111.00
4099.00,0.00,1956.00,7.60,40.00,100.00
5282.00,1.00,1991.00,7.60,90.00,87.00
4551.00,0.00,1970.00,7.60,160.00,82.00
4334.00,1.00,1965.00,7.60,170.00,71.00
5557.00,1.00,2000.00,7.60,170.00,46.00
3010.00,1.00,1914.00,7.60,170.00,20.00
2040.00,1.00,1859.00,7.60,160.00,10.00
4021.00,1.00,1953.00,7.60,160.00,9.00
5656.00,1.00,2002.00,7.60,170.00,8.00
3691.00,1.00,1941.00,7.60,100.00,6.00
8204.00,1.00,2009.00,7.60,170.00,5.00
4828.00,1.00,1979.00,7.60,150.00,5.00
3198.00,1.00,1922.00,7.60,30.00,5.00
5649.00,1.00,2002.00,7.60,170.00,4.00
5126.00,1.00,1987.00,7.60,170.00,3.00
5328.00,0.00,1992.00,7.60,150.00,3.00
5231.00,0.00,1990.00,7.60,170.00,3.00
9936.00,1.00,2012.00,7.60,100.00,2.00
5344.00,0.00,1993.00,7.60,30.00,2.00
2807.00,0.00,1907.00,7.60,170.00,2.00
9935.00,1.00,2012.00,7.60,170.00,1.00
4703.00,1.00,1975.00,7.60,170.00,1.00
5604.00,0.00,2001.00,7.60,160.00,1.00
2143.00,0.00,1868.00,7.70,160.00,70000.00
5248.00,0.00,1990.00,7.70,140.00,50000.00
1439.00,0.00,1780.00,7.70,140.00,50000.00
1222.00,0.00,1721.00,7.70,140.00,40000.00
6510.00,1.00,1939.00,7.70,140.00,32700.00
704.00,1.00,1531.00,7.70,130.00,30000.00
1605.00,1.00,1812.00,7.70,160.00,26000.00
5589.00,0.00,2001.00,7.70,60.00,20005.00
2850.00,0.00,1909.00,7.70,140.00,5500.00
4896.00,1.00,1980.00,7.70,15.00,5000.00
670.00,1.00,1509.00,7.70,140.00,5000.00
2631.00,0.00,1902.00,7.70,40.00,2500.00
5535.00,0.00,1999.00,7.70,30.00,2297.00
1642.00,1.00,1819.00,7.70,60.00,1543.00
1230.00,0.00,1725.00,7.70,160.00,1500.00
5587.00,1.00,2001.00,7.70,100.00,844.00
10039.00,1.00,2013.00,7.70,60.00,825.00
1760.00,1.00,1833.00,7.70,160.00,700.00
4863.00,1.00,1979.00,7.70,160.00,600.00
2919.00,0.00,1911.00,7.70,40.00,450.00
3450.00,1.00,1931.00,7.70,170.00,256.00
2362.00,1.00,1886.00,7.70,150.00,60.00
5510.00,1.00,1998.00,7.70,170.00,41.00
9976.00,0.00,2013.00,7.70,140.00,40.00
3595.00,0.00,1937.00,7.70,150.00,34.00
4806.00,1.00,1978.00,7.70,30.00,28.00
4199.00,1.00,1959.00,7.70,150.00,28.00
5357.00,1.00,1993.00,7.70,30.00,23.00
5442.00,1.00,1996.00,7.70,160.00,14.00
3999.00,0.00,1952.00,7.70,150.00,12.00
8135.00,0.00,2005.00,7.70,160.00,11.00
4819.00,1.00,1978.00,7.70,150.00,9.00
3635.00,1.00,1939.00,7.70,170.00,5.00
4978.00,1.00,1983.00,7.70,30.00,4.00
3371.00,1.00,1928.00,7.70,150.00,4.00
7634.00,1.00,2007.00,7.70,160.00,2.00
2289.00,1.00,1880.00,7.70,160.00,2.00
3626.00,1.00,1938.00,7.70,30.00,1.00
4815.00,0.00,1978.00,7.80,140.00,20000.00
2709.00,1.00,1905.00,7.80,60.00,19000.00
4513.00,0.00,1970.00,7.80,30.00,10000.00
10134.00,0.00,2015.00,7.80,60.00,8200.00
3770.00,0.00,1944.00,7.80,160.00,8000.00
2955.00,1.00,1912.00,7.80,140.00,3000.00
6229.00,1.00,1899.00,7.80,170.00,2460.00
5253.00,0.00,1990.00,7.80,170.00,2412.00
5343.00,1.00,1992.00,7.80,60.00,1000.00
10176.00,1.00,2016.00,7.80,160.00,663.00
3148.00,0.00,1920.00,7.80,150.00,648.00
1811.00,0.00,1839.00,7.80,90.00,390.00
2973.00,1.00,1913.00,7.80,170.00,138.00
4572.00,1.00,1971.00,7.80,160.00,83.00
4211.00,1.00,1960.00,7.80,160.00,63.00
2901.00,0.00,1910.00,7.80,30.00,60.00
4100.00,1.00,1956.00,7.80,130.00,53.00
2195.00,1.00,1872.00,7.80,150.00,27.00
5116.00,1.00,1986.00,7.80,30.00,15.00
4477.00,1.00,1969.00,7.80,130.00,13.00
2717.00,0.00,1905.00,7.80,30.00,11.00
4356.00,1.00,1965.00,7.80,150.00,6.00
5397.00,1.00,1994.00,7.80,30.00,3.00
4383.00,1.00,1966.00,7.80,160.00,3.00
3927.00,1.00,1949.00,7.80,160.00,3.00
10206.00,1.00,2016.00,7.80,170.00,2.00
2660.00,0.00,1903.00,7.80,130.00,2.00
3926.00,1.00,1949.00,7.80,160.00,1.00
10218.00,0.00,2016.00,7.80,170.00,1.00
232.00,0.00,856.00,7.90,140.00,200000.00
3227.00,1.00,1923.00,7.90,30.00,142807.00
7843.00,1.00,2008.00,7.90,30.00,87652.00
4531.00,1.00,1970.00,7.90,160.00,66794.00
2768.00,1.00,1906.00,7.90,150.00,700.00
3699.00,0.00,1942.00,7.90,160.00,200.00
2112.00,0.00,1867.00,7.90,130.00,200.00
5560.00,0.00,2000.00,7.90,170.00,103.00
4139.00,1.00,1957.00,7.90,150.00,65.00
849.00,0.00,1610.00,7.90,160.00,60.00
2932.00,0.00,1911.00,7.90,150.00,45.00
2125.00,1.00,1868.00,7.90,150.00,31.00
2169.00,1.00,1870.00,7.90,150.00,24.00
4842.00,1.00,1979.00,7.90,170.00,15.00
10235.00,1.00,2017.00,7.90,170.00,2.00
4574.00,1.00,1971.00,7.90,170.00,2.00
3827.00,1.00,1946.00,7.90,160.00,2.00
2443.00,1.00,1894.00,7.90,30.00,1.00
732.00,0.00,1556.00,8.00,30.00,830000.00
1274.00,0.00,1739.00,8.00,30.00,50000.00
2272.00,0.00,1879.00,8.00,30.00,22000.00
1138.00,0.00,1695.00,8.00,30.00,20000.00
1087.00,0.00,1679.00,8.00,30.00,13162.00
3528.00,1.00,1934.00,8.00,60.00,10600.00
990.00,0.00,1654.00,8.00,30.00,10400.00
3470.00,0.00,1931.00,8.00,40.00,10000.00
1759.00,1.00,1833.00,8.00,30.00,6700.00
3811.00,1.00,1945.00,8.00,60.00,4000.00
2513.00,1.00,1897.00,8.00,60.00,1542.00
4739.00,1.00,1976.00,8.00,170.00,1200.00
1295.00,1.00,1746.00,8.00,160.00,1141.00
961.00,1.00,1645.00,8.00,170.00,600.00
7537.00,1.00,2007.00,8.00,160.00,514.00
1471.00,1.00,1784.00,8.00,160.00,383.00
5056.00,1.00,1985.00,8.00,160.00,180.00
5423.00,1.00,1995.00,8.00,150.00,49.00
2369.00,1.00,1887.00,8.00,150.00,44.00
2935.00,1.00,1911.00,8.00,30.00,12.00
4360.00,1.00,1966.00,8.00,30.00,7.00
3154.00,0.00,1920.00,8.00,30.00,5.00
1623.00,0.00,1817.00,8.00,120.00,4.00
5416.00,1.00,1995.00,8.00,160.00,3.00
5581.00,1.00,2000.00,8.00,170.00,2.00
3961.00,0.00,1950.00,8.00,160.00,1.00
5076.00,1.00,1985.00,8.10,150.00,9500.00
1840.00,1.00,1842.00,8.10,90.00,5000.00
3845.00,1.00,1946.00,8.10,30.00,1362.00
3791.00,1.00,1944.00,8.10,30.00,1223.00
3492.00,1.00,1932.00,8.10,150.00,400.00
3749.00,0.00,1943.00,8.10,170.00,213.00
4381.00,1.00,1966.00,8.10,160.00,110.00
4666.00,1.00,1974.00,8.10,160.00,78.00
3993.00,1.00,1952.00,8.10,30.00,33.00
4149.00,0.00,1957.00,8.10,40.00,30.00
4774.00,1.00,1977.00,8.10,170.00,18.00
7457.00,1.00,2007.00,8.10,170.00,2.00
5957.00,1.00,1586.00,8.20,30.00,8000.00
1163.00,1.00,1703.00,8.20,30.00,5233.00
2779.00,1.00,1906.00,8.20,160.00,4000.00
2448.00,0.00,1894.00,8.20,160.00,400.00
3666.00,1.00,1940.00,8.20,160.00,179.00
10266.00,1.00,2017.00,8.20,150.00,98.00
5433.00,1.00,1996.00,8.20,170.00,54.00
4438.00,1.00,1968.00,8.20,30.00,52.00
1776.00,1.00,1835.00,8.20,160.00,50.00
3710.00,1.00,1942.00,8.20,160.00,30.00
2596.00,1.00,1901.00,8.20,30.00,18.00
3740.00,1.00,1943.00,8.20,160.00,11.00
10079.00,1.00,2014.00,8.20,160.00,7.00
5388.00,0.00,1994.00,8.20,160.00,5.00
4192.00,1.00,1959.00,8.20,50.00,1.00
3165.00,1.00,1920.00,8.30,30.00,200000.00
1537.00,0.00,1797.00,8.30,160.00,40000.00
3632.00,1.00,1939.00,8.30,160.00,30000.00
2489.00,1.00,1896.00,8.30,30.00,27122.00
